text,label
"@BossTemlen ahok si mulut sampah masi juga du bicarakan,tidak perlu di gubris,diam itu emas",-1
"Perampok mau jd presiden

*Rakyat Indonesia harus tahu !!!*

*Ternyata Tujuan akhir AHOK adalah menjadi Presiden RI… https://t.co/EAILMhg5Fa",-1
"@keuangannews_id Ada kecebong kebangetan pinter dibawah ( rool aja ).Ktnya:"" jk Ahok ada penyelewengan lapor aja ""… https://t.co/a5OSqF1wLE",-1
@rizieqdivist Kalo ahok gubernurnya gue yakin sekarang jkt udah bebas banjir,1
"Jangankan rakyat nyang udeh memilih @jokowi, TUHAN pun juga bakal ngebele @jokowi, karne @jokowi ntu orang nyang ba… https://t.co/PdaLndVhBo",1
@HASapardan Ahok..ya makin rusak dan gaduh negeri ini dibuat Nya,-1
"@HatikuKosong8 @AhJempol @FerdinandHaean3 Itu terjadi jaman ahok bong ....monas , istana presiden , bundaran hi ,banjir...",-1
"@detikcom Lagi pandemi 
Premium di hilangkan perlahan.
Di ganti pake Pertalite harga khusus, sebagai ojol bersyukur… https://t.co/DD0q1fubCH",1
@kompascom Yah Ahok lah.. dah ketahuan prestqsinya. Semua kerjaan beres. Ngga nomong doang kayak si eheem.... seiman...,1
"@kesittt Cuma itu satu""nya prestasi yg bisa dia pamerkan..🤣🤣
Ide Jokowi.pembebasan lahan Ahok
Dia ketiban Durian runtuh 😂😂😂",-1
"@HASapardan Ganjar Pranowo Dan Ahok Untuk RI 1 Dan RI 2 Di 2024 Untuk INDONESIA MAJU,BESAR,SUKSES,AMAN,BERSIH,DAMAI,RUKUN,SEJAHTERA DLL..",1
@detikcom Klw pertamax piye p ahok?? Naik juga?? Giliran harga minyak dunia naik ..baru ribut.. klw turun..adem aye… https://t.co/XDf5eERvW6,-1
@kangngabei @tatakujiyati Nih seblm pilkada. Yg bawa bawa sentimen agama ya elu. Tambah parah sejak kejdian dipulau… https://t.co/spdy7Ch5es,-1
@swastapribumi @maspiyuaja Iya ya ... Indonesia banyak orang aneh ... Ahok dulu mau membangun Rumah Sakit Kanker Su… https://t.co/97nJ8BnzEm,-1
"@Yahoo_ID Lah...???
dulu waktu pendukung Ahok pake lilin dihujat kafir hahahahaha sekarang kok lu pake lilin?",-1
"@ak4lseh4tl0hgw @BossTemlen Owwww jelas bapak ini prestasinya luar biasa,Ahok juga prestasinya luar biasa,WAN gabuu… https://t.co/KhV4hZlsZI",1
btp Gue suka Ahok pas bilang nenek lu,1
@vdandre3 @evadarma42 @prabawananda @Leonita_Lestari Kerja nyata untuk indonesia 🇮🇩 pak Ahok &amp; pak.presiden Joko wi… https://t.co/vz26mt3L4V,1
@KakekHalal @aniesbaswedan Puji Tuhan Ahok kalah dipenjara pula,-1
"Kalau kepala lurus ekor akan ikut lurus kata ko ahok😊,setuju sangat kita dukung pemimpin yg punya visi dan bisa wuj… https://t.co/irGTRRyudm",1
"@AnggieffanAnggi @basuki_btp Pak Ahok emang bagus 👍
Kita dorong pemimpin yg mirip beliau,salah satunya Pak Ganjar🇮🇩",1
"Mimpi ku dulu begitu jika ko Ahok @basuki_btp bisa jadi salah satu mentri , menteri Menpan atau Mendagri bisa selur… https://t.co/v8cU1BL3Ge",1
"Ahok buat ulah lagi.
Tuh Pertamina jadi untung lagi kan.
Kasihan yg kmrn2 rugi terus skr harus kesel hatinya.
Ahok.… https://t.co/LNpvciddzm",-1
"@Aziz83388131 @SiamLabuh Begitu aja bikin Rugi ttp Ahok hebat, calon Penguasa/otoritas Ibu kota baru..😬😬😬😬😬😬😬",1
@HASapardan Pak Ganjar dan pak Ahok yg paling pantas memimpin bangsa ini..semoga terkabul doaku,1
"@Mdy_Asmara1701 Pak Anies bodoh bangun stadion kelas internasional, Pak Anies bodoh yg turunkan PDAM, Pk Anies bodo… https://t.co/Oo826EZ2Ui",-1
@PSI_Jakarta @p_winza @PsiUtara Jokowi n Ahok jdi gubernur ngapainn aj @psi_id ?,-1
"@PSI_Jakarta @p_winza @PsiUtara Jokowi n ahok, ketika jd gubernur ngapain aj min?",-1
"@Sintamahalona @__AnakKolong @PDemokrat Gawat, kalau penggantinya semacam pengganti Ahok/Jokowi...",-1
@jaizun2 @wawan_pewe @Hilmi28 Kebetulan kejadian dekat rumah gw....wktu hdp dia maki semua yg maki Ahok Krn nista k… https://t.co/D072dt23m3,-1
"@__4Lf4th112ad7a @PutraWadapi Padahal Petronas buang2 uang di ajang F1, pdhl di sana tdk ada Ahok. Apa Petronas pakai tuyul, ya ?🤣🤣🤣",-1
Ngapain aja Ahok di Pertamina dengan gaji milyaran rupiah? #PecatAhok :) https://t.co/a0ZpkweUpx,-1
@BossTemlen Jiaaaaah...kalah kalah aje...gak usah nyalahin org....Ade lgi model Ahok...gue kalahin lgi....jelas jel… https://t.co/fa4AYkiGb3,-1
@Gunawan81645966 @Salim_Semm @FerdinandHaean3 dan trnyata anies lbh berprestasi di bandingkan ahok,1
"@__AnakKolong @Haro_Rajagukguk LAGU , 
                PAK AHOK 

Pemimpin yang TRENGGINAS , CERDAS dan TELITI , Ta… https://t.co/HAKK65PZin",1
"LAGU , 
                PAK AHOK 

Pemimpin yang TRENGGINAS , CERDAS dan TELITI , Tak GENTAR ganyang para KORUPTOR… https://t.co/A9tuaBdpCW",1
"@JustbiyuAjah @RuangPublik2 @mohmahfudmd Emang hebat..ahok ..
Bikin monumen bus way karatan..
Skndal sumber waras.… https://t.co/igolQ2wKxt",1
@HASapardan Ganjar Ahok adalah pasangan yang tepat,1
"@delvitmolgen @RuangPublik2 @mohmahfudmd Ahok memang hebat ko'
Menyulap kalijodo, waduk pluit dan membuat RPTRH unt… https://t.co/YbCOn3Lvxb",1
@HASapardan Utk RI 1 Ahok - Ganjar Yes,1
@007koteka kaum babi celeng pemuja dubur memang gak punya otak.. apa nggak ingat kalau jaman Ahok lebih parah https://t.co/gaX3YVNZDG,-1
"@fachniadin @tatakujiyati @Mdy_Asmara1701 @aniesbaswedan Ahok itu yg suka ngomong TAI Lu ya?.

Yg suka Gusur rumah warga?.",-1
"Ya IYESSSS laaah... 
Gak mungkin Anies kan? Ckp Jkt aja yg diacak2 Anies, kamu jangan... 

Berpengalaman Pimpin Jak… https://t.co/eXtErMdZEf",-1
@Mdy_Asmara1701 Yang ga wajar kasus  jenazah nenek Hindun yg ga boleh disholatkan gara2 pilih Ahok,-1
"@HASapardan padahal bukan itu cara satu2nya yg dirindukan masyarakat,kalo mau jujur,banyak yg lebih suka caranya Ahok.",1
@sutanmangarahrp Selagi masih Jokowi presidennya mau naik 2kali lipat gk masalah yg penting Ahok senang hati,1
"@JustbiyuAjah @RuangPublik2 @mohmahfudmd Ahok emang hebat bgi pmuja ny..

🤭🤭🤭 https://t.co/4kcudJAe6l",1
"@keuangannews_id Ahok Terpapar Koropsi G D Usut, Ahok Ank Emas Jokowi, Apapun D Lakukan Ahok Aman Aman Sj",-1
"@HASapardan Su Ahok hoax biangnya disintegrasi bangsa.
Orang brengsek.",-1
"@HASapardan Maaf, saya tidak setuju Ahok disejajarkan dgn JKW. 
Terima kasih 🙏",-1
@pollingbangsa Tolol sih... Sok bilang Ahok korupsi eh ga taunya narsum PeA 212 🤣🤣🤣🤣 huahahahahahahahhaha jancuok.… https://t.co/DI5kLnVCsR,-1
"@Iwansan95410687 @__AnakKolong Basi, jualannya .....
Q berkembang, pantas saja. Ahok stress, ada buzzer kaya gini. Miskin ide 🤣🤣🤣🤣🤣🤣",-1
@HendroM16 @elisa_jkt kenapa ya para pendukung Ahok ini selalu mainnya SARA? padahal main sara itu terbukti tdk suk… https://t.co/9SVwQi52cY,-1
@batagorrebus Lah? Beda dong konteksnya. Lu tidur dihalaman orang. Sedangkan yg digusur ahok itu sekumpulan orang y… https://t.co/SetK4Qyn0E,-1
@tatakujiyati Percuma dijelasin juga kalo hatinya udah dengki mah...coba kalo jokowi/ahok yg ngibul ....pada kicep.… https://t.co/lNCE54iHXI,-1
"@simbiyosis83 @HASapardan Bapak kau anies yang cuma bisa berkata kata dan gak bisa kerja itu?
Jauh drun. Gak level… https://t.co/D8Ttjro6CD",-1
"Lagi Naek @GrabID supirnya bilang zaman ahok mah ga macet 🤣, ga jadi kasih tip lah 🤣 @TRendusara @Reiza_Patters",1
@nakaluarbiasa @sambudi_99 @afathngantuk @awemany Hoax buatan taqqiyanya?😉 udah lah nga usah ngeles bukti bertebara… https://t.co/L40yyFyJOZ,-1
@mdevarapratama ahok salah ngomong dibawain fans madrid 7jt org,-1
@namakoen3y Doa kadrun munafik gak bakal di ijabah tapi doanya AHOK yg katanya kafir malah ampuh 1/1 pada masuk hotel prodeo 🤭,-1
"@Asroel_Boz Yg gak enak enak Bu Dirut, yg bagus bagus tanya AHOK",-1
"@tatakujiyati Bani kulup ahok,... Goreng terus menunjukan kebodo han jual fitnah",-1
"@marjjati @mudours @mediocrickey ya elah masih bawa"" ahok ajaa 😅😅😅 emg lau bisa lebih dari ahok ?",-1
@emerson_yuntho @aniesbaswedan Tanggul bantaran kali Ciliwung jaman pak Ahok kaga diterusin. Tiang2 pancang terbeng… https://t.co/4u61Dp3cGm,-1
@Cintada16 Saya juga ingat Rhoma irama memfitnah Ahok.. inilah balasannya,-1
@detikcom Untung yg bilang ginian anis. Coba ahok. Se endonesa sibuk demo,-1
Ahok cari - cari celah untuk serang para saksi #DramaAhokDikriminalisasi #PenjarakanAhok,-1
Mangkanya lucu aja kalo ada yg bilang Ahok itu sosok yg pro sama keadilan. Hilih. Wong faktanya selama menjabat war… https://t.co/gglvQcBDep,-1
Malah ahok dan timnya mengkapitalisasi identitas minoritas yg ahok punya buat melabelkan orang-orang yg gak suka sa… https://t.co/r8FNYV9aEc,-1
Jokowi dan Anies much better so much dibandingkan Ahok kalo bahas keadilan. Hanya karena dia berasal dari etnis dan… https://t.co/ZCKk2kYTdo,1
Kapan sih ahok bacot ndakik-ndakik soal keadilan? Yg ada dia bacot buat kekeh gusur kampung-kampung di Jakarta dan… https://t.co/H4ZHPpT9U1,-1
"@mahamer23990826 @GarengHallu jadi udh tau , kan Sejak Ahok Menjabaf Sampah di Waduk pluit banyak sampah Dan Masih sekarang dibersihkan.

👍👍",-1
"@allyazhar3 @__4Lf4th112ad7a Selama ini, pertamina selalu untung. Hny setelah 2014 aja rugi terus, apalagi setelah ahok jd komisaris..",-1
"@HASapardan @triwul82 Kangen Ahok...
Kangen kata2nya : PEMAHAMAN NENEK LU !!!",1
"@Andre97549676 @Andiarief__ betul bro dia g ada apa apanya 
kebanyakan makan tai dari ahok tu org wkkk",-1
@upilavastu @elisa_jkt Jadi lu tahun 2017 masih dalam kolam tai nya ahok ya ?,-1
"@asboediono_id @asboedionoid Klu Untung itu AHok, klu RUgi tanya Dirut, Gaplek koen iku ancen",-1
"@JustKaka04 @BossTemlen @echoPiR Dahlah para pecinta omongan jamban.
Gausah berteori macam2, sok2 bawa dunia Intern… https://t.co/siOfKbj5So",-1
"@Restyponi Waduh,  kalo pasangan Anies,  Ahok,  Mendingan duitnya buat Jalan - jalan Ke Raja Empat aja,  yakin Kalah.",-1
@republikaonline Hlah knapa ga musuhin ahok yg jelas melanggar hukum?,-1
Kalo nanya rugi ke Bu Dirut.  Kalo nanya untung ke ahok. Sambil merem untungnya pasti banyak....🤔🤔 https://t.co/TYAFz3E7jn,-1
@RD_4WR1212 Slow aja HI dan istana presiden blm kebanjiran spt jaman ahok kan...?,-1
@bachrum_achmadi Sejak kemunculan Ahok negara ini banyak mengalami masalah,-1
@blankoncoklat @BuniYani @1keadilan Cuma gara2 edit pidato ahok orang ini jadi nara sumber...muke gile...lo bun,-1
"Gak bisa kerja lu hok @basuki_btp 

Giliran rugi malah suruh tanya sama Dirut @pertamina 

#Tenggelamkan_PDIP

Tang… https://t.co/eapLJg2chU",-1
"@keuangannews_id @msaid_didu Mosok Ketua KPK yg sekarang nggak berani periksa Ahok,kebangetan",-1
"@maspiyuaja FPI cuma gagalin Ahok jabat gubernur.
itu ""dosa"" terbesarnya.",-1
@PartaiSocmed Yang goblok ya team suksesnya Ahok ga bisa ambil suara dari AHY.....itu kan goblok merasa dirinya pal… https://t.co/PgLteq05QA,-1
@ngabdul Setidaknya Sudirman-Thamrin gak jadi sungai seperti di era Jokowi Ahok. Kasian pegawai gedung UOB yang tew… https://t.co/KJHRyQGzF3,-1
@BatakIsMe_ @Salmaverina @askotmandiri @tatakujiyati @aniesbaswedan Si Ahok udah jualan ayat agama orang laen kok m… https://t.co/xq8TSb7BOY,-1
@__4Lf4th112ad7a Sudah dimakan oleh para anjing di pertamina. Dan ahok manusia paling licik,-1
"@KeplakN @pengarang_sajak Dki jaman ahok udah bikin standart tinggi, tetep aja pengganti nya ancur2an di pandang he… https://t.co/zR3Sz3HWsm",-1
"@msaid_didu sudah kuduga, kasus mensrea ala ahok bakal jadi preseden buruk...",-1
@KakekHalal @aniesbaswedan Bener tuh kata Ahok... jangan mau di bohongin ama orang atas nama surah almaidah.. yah g… https://t.co/b8Xny7QZg3,1
"ROBINHOOD yg rampok pejabat korup utk dibagikan kpd orang2 miskin tetap langgar hukum, tindak pidana.
☆ coba MK ter… https://t.co/mfRKmkRw2f",-1
"@mohmahfudmd Ingat kata2 itikad baik/tdk ada niat jahat/mensrea, jd ingat BP KPK Yg lindungi Ahok ats kasus korupsi… https://t.co/iLgXh2TR0e",-1
"@Durangorantokan @tr4d0 @Abidin29Zainal @karnatjahyana @tatakujiyati kok ahok benar.. dasar nggak jelas luh, ya ngg… https://t.co/PBidM6MWBP",-1
@__4Lf4th112ad7a Terimakasih Ahok,1
"@detikcom Dan dari awal gitu, Air dipaksa masuk ke tanah, sesuai Sunnatullah, tp ujung2nya, ngikutin cara Ahok, pak… https://t.co/2i3lbYJCJt",-1
@FerdinandHaean3 Ahok kalah... Sakiiiit hati gua... Wkwkwkwk,-1
"Itu video saat debat ...ahok nya lagi DEBAT ehhh istrinya lagi DEBIT ama yg lain .
Udah kalah di pilkada ehhhh diru… https://t.co/uvKUTkcbvA",-1
Kekesalan yang diperlihatkan tidak lain hanyalah bentuk Kekecewaan yang Dalam karena Kekalahan Ahok dalam Pilgub DK… https://t.co/BT00xIO2ZH,-1
@TeweL0101 Pak Ahok. Yg bener2 berani dan mampu membasmi mafia hanya beliau.,1
Apa pulak hasil dari si ahok kasar2 https://t.co/kVW01iapKn,-1
"@kisbet_ karena kebenaran, keadilan dan idealisme hanya ahok yg punya.",1
"@keuangannews_id BPK disebut ngawur oleh Ahok, langsung senyap..",-1
"@BossTemlen Sudah lah, Ahok sekarang Uda gak mikir politik, lagi menikmati bikang dalam negeri yg ternyata lebih en… https://t.co/IwIZEHhG8W",-1
@kisbet_ ahok kok jadi panutan.....?? goblok tenan...,-1
@YudiSet16452924 Trus knapa kalau adik ipar Ahok? Ngaruh tuh sama Ahok? Otak tai,-1
@PSI_Jakarta @p_winza @PsiUtara Itu warga yg keracunan makanan gimana..  Masih pake jurus intimidasi yah..  Partai… https://t.co/jKp9BkJAKN,-1
@faridariadno @detikcom Halah..taik kata ahok..jaman gubernur sblmnya..tiap tahun ada libur 3 hari karna kantor say… https://t.co/FfV6ZEgUyu,-1
"@Zamri05139678 Betul....
Jaman BTP banjir belum hilang...
https://t.co/ccp9KqU0RP",-1
@syahirularif @FerdinandHaean3 Klo dijaman ahok bebas banjir,1
@hansssolo Wan Ahok dulu hebat..jkt malah gk hanya banjir tapi malah cuma tergenang doang.,1
"@BossTemlen ngomong ahok terus, prestasi tahiii",-1
@emerson_yuntho @aniesbaswedan Pokok nya yg hebat cuma Jokowi dan Ahok lebihnya salah d mata Cebong,1
Terima kasih pak Ahok. Ahok memang hebat 👍👍 https://t.co/NyXH8mB7iB,1
@__4Lf4th112ad7a ahok payah .. gak tau cara mimpin perusahaan ..,-1
"@TofaTofa_id Ahok di bui, mengakui kesalahan nya bang, kalo nt di bui paling paling pura pura sakit",1
@tatakujiyati Sekarang terbukti pidato Ahok waktu di pulau seribu ternyata benar adanya😂😂,1
@MrsRachelIn @GeiszChalifah Wkwkwk ntar ngelez itu banjir jaman Ahok di up skrg 😁😁🤣🤣,-1
"yeee taiiiii

ahok nyanyi super idol 的笑容 https://t.co/eSQvavdgbu lewat @YouTube",-1
@kisbet_ Ahok adalah dewa yg turun ke bumi mungkin baru ada lagi 1000 thn kemudian,1
@maulanaahmadsi1 @emerson_yuntho @aniesbaswedan @emerson_yuntho si Pemuja aHok Jokowi ... Korupsi Busway Transjakarta 300M diem...,-1
"@WagimanDeep212_ Ooo itu ternyata kenapa dia gagal memimpin @DKIJakarta?

Nah jaman @Ahok itu titik terparah sakitn… https://t.co/xffFanw4Tf",-1
"Kenapa ahok bgitu penting bg @jokowi 
Koruptor akan selalu bersama koruptor https://t.co/jaJ6J9eEDN",-1
Air sama minyak mana mungkin bisa dipasangin.  Ahok cocoknya sama Puan... Sono gih https://t.co/3Dqjq7SiRI,-1
"Bukan Faktor Like and Dislike, Ahok Nyata terpapar Korupsi Hingga Saat Ini! https://t.co/BsliSikvzU 
@keuangannews_id",-1
Ahok cari - cari celah untuk serang para saksi #DramaAhokDikriminalisasi #PenjarakanAhok,-1
"Ahok jadi Komisaris Pertamina, Yenny Wahid jadi Komisaris Garuda. 
Semua tumbang, bangkrut. 
Anda tidak mendidik ma… https://t.co/RikFz41Gyo",-1
Ah kebijakan apa sih yg telah dia buat? Kerja nyata apa? Dia mh demen cari muka pake hasil kerja pak ahok tp malu m… https://t.co/sLVJXuv3Ub,-1
@Cintada16 Ngomong sudah kebolak-balik. Jgn2... dia kena kutukan Ahok lagi.,-1
@keuangannews_id Meski belum tersangka bukan berarti ahok bersih. Nunggu waktu aja,-1
"@PSI_Jakarta @p_winza @PsiUtara Emang ahok gak becus kerja, ngapain aja waktu dia jadi gubernur",-1
"Yg jelas salah jokowi...
Kl ngk salah ahok...
Salahnya air hujan ngk mau masuk ke tanah.
....opo neh...???
.......… https://t.co/0fsIR9xSJ5",-1
@detikcom Terimakasih Pak Ahok,1
@widarto72094379 @Angingunung_212 Wkwkwkwkw..... Budak ahok tai suknya emang tukng edit,-1
"@FerdinandHaean3 Politik identitas diawali oleh offsetnya bacot ahok, kaupun tau itu, mangkanya waktu itu kau berpi… https://t.co/iCq4piye9L",-1
"@Cintada16 Sebagai Gubernur DKI, prestasi pak jokowi dan pak ahok jelas terlihat.. Org satu ini prestasinya apa ya..?",1
"@Mdy_Asmara1701 September 2016, Ahok juga secara serampangan ""jualan"" ayat di pulau Pramuka.",-1
"@Dennysiregar7 @jokowi Ahok diperlukan untuk meluruskan yang bengkok dan memperbaiki yang rusak.
Daripada ngurusin… https://t.co/tdSjNimyv2",1
"@bachrum_achmadi @TerongU72356816 Pengakuan klrganya 
Perusahaan keluarga peninggalan orang tuanya di babel di kelola ahok jd bangkrut",-1
"Apa sih prestasi nya si Ahok ini.?
Ada yang bisa jelaskan.?? https://t.co/dbUgjL4IMc",-1
@HASapardan Ahok tetap yang terbaik,1
😁😁😁😁 istrinya saja gak kuat nahan mulutnya tauke Ahok 🙄 https://t.co/XXWxXOs5hy,-1
"Bukan Faktor Like and Dislike, Ahok Nyata terpapar Korupsi Hingga Saat Ini! https://t.co/vQfDcMrFEN",-1
"Bukan Faktor Like and Dislike, Ahok Nyata terpapar Korupsi Hingga Saat Ini! https://t.co/hnwEDFASWL",-1
"Kan ada Ahok disitu?
Apa kerjanya? Apa dia cuma bisa bilang taik. Taik taik..?? https://t.co/Nm3yrx1xMF",-1
@geloraco Ahok Gak bisa kerja,-1
"@7Roelanda @EdiMahaMG Ahok jangan kasih peluang
BERBAHAYA buat negeri kita",-1
"Ketika rakyat dekat dengan pemimpinnya, bisa langsung mengadu berkeluh kesah, itu di era Gubernur Ahok, dan tidak d… https://t.co/A3bX2YvJ50",1
"@Ajooooh @detikcom Kt ahok: sialan kenapa lu nerusin normalisasi sungai gw, trus pompa2 gw knp lu pake? Gw mw nya lu kga ngapa2in 🤣",-1
@ByuCyd @KakekHalal @Mdy_Asmara1701 Puji Tuhan Ahok kalah dipenjara pula,-1
@tukangaduayam @KakekHalal @Mdy_Asmara1701 Puji Tuhan Ahok kalah dipenjara pula,-1
@Tandri81453595 @KakekHalal @Mdy_Asmara1701 Sekalian si Ahok suruh pindah ke Korea Utara. Puji Tuhan Ahok kalah dipenjara pula wkwkwkw,-1
@SoniMsi07 @KakekHalal @Mdy_Asmara1701 Puji Tuhan Ahok kalah dipenjara pula wkwkwkw,-1
"@AloysiusCandra @QianzyZ @jokowi Ya klo skarang Wan Bacot, berkamuflase tdk akan melupakan Pilkada Terburuk Jakarta… https://t.co/wDFKmhR73H",-1
@AmSyai @aniesbaswedan @Viktorlaiskodat @DharmaJaya68 @DKIJakarta Seperti era Pangeran Jayakarta anjim! Ahok ngaku² aja bisanya!,-1
Bacot nya mengerikan sekali ga inget dulu pas debat ahok ngomongin apa haha https://t.co/CV72NFQlH4,-1
"@yusuf_dumdum_ Koruptor itu kata Ahok *sama Tuhan aja berkhianat* jangan cuma yang kelas kakap, bila perlu segala bentuk korupsi.",-1
"Bukan faktor like dislike namun
1. Ahok gak mampu kerja
2. Terpapar korup temuan BPK.Lembaga sah negara
https://t.co/xx0Lty3pIN",-1
"@Rizmaya__ Sampe2 Ahok perlu menyogok sembako dan sapi segala, toh tetap gagal juga, efeknya ebong otaknya jadi gak… https://t.co/kzilwgFgfK",-1
@kisbet_ ahok berkeadilan? tai kucing. ngegusur warga saat status tanahnya masih dalam persidangan dan akhirnya pem… https://t.co/uaynckAyvx,-1
@YusRahim4 @aniesbaswedan @Viktorlaiskodat @DharmaJaya68 @DKIJakarta Vikyor itu dah pernah melecehkan islam...lu ga… https://t.co/Zz3HKOipuy,-1
"@RamliRizal Jadi ingat dulu KPK pernah bilang ahok gak punya niat buruk... lha, KPK bukannya melihat kerugian negara... 😅",-1
@kennol61 Enak jaman ahok https://t.co/HaT5XRdZTq,1
@detikcom Terimakasih ahok,1
"AHOK...isdebes 👍👍👍
(maaf ya polbek alon2, rong dino ra due kuota blass😭😪🤣😁) yg penting semangat trs ikut menjaga PA… https://t.co/P1bZ4y0M5p",1
"@antozz @idtodayco Hahaha bener..
Ketika untung Ahok lah pahlawannya..
Sekolam pada sorak2 di sosmed..
Giliran rugi… https://t.co/pxP9LYPiAb",1
"@aniesbaswedan ini gue bilang sama antum kutukan ahok terjadi pada antum, seharusnya anda malu dan mundur, program… https://t.co/6D7t2gqLh2",-1
"@MulyaYa22 @BossTemlen Salah njing. Si Ahok itu biang kerok DKI, koruptor sumber waras tukang gusur. Warga gedek li… https://t.co/aKwFQHDwg6",-1
"pernah trjadi ketika ahok beli RS Sumber Waras, 
BPK mengluarkan hasil invetigasi ad 6 pelanggaran dilakukan ahok d… https://t.co/ooEHDbRX1P",-1
"@Restyponi Masalah besarlah,  kalo ahok dipadangkan dengan Anies.  Buang duit,  mending pasanganya sama Cak Imin.",-1
@zahranabrisam @FerdinandHaean3 Hahaha pak Ahok orang bersih ga akan korup yg korup itu wan got bayar lebih selalu… https://t.co/TkNu5uUBst,1
"@Candraasmara85 ""Anak manja yg licik &amp; tak becus kerja"" belagak pilon. Dia jadi gubernur dg memanfaatkan situasi po… https://t.co/F50KmcbPtq",-1
"@satriolola @ChusnulCh__ @doelpaten Jangankan cuma Kerjasama sapi.
Bahkan stadion sekelas FIFA pun diklaim hasil ke… https://t.co/MS1sTDGv2p",-1
"@AriCules1 @gataulagiyampun @Amaaisan Dan efeknya kemana mana, gw di jogja pas jumatan jg dger khotbah ny bahas aho… https://t.co/0rgVS8KIHO",-1
@zahranabrisam @FerdinandHaean3 Pak Ahok adalah emas buat negeri d mana pun dia berada pasti ada faedahnya dan bisa… https://t.co/QtK2hItccn,1
"iyah kayak elo !!! 

Ahok orang tidak bermasalah, elo buat masuk penjara

elo yg jelas2 bermasalah, tidak dipermasa… https://t.co/Ka292fEYRd",-1
@RamliRizal Mulai ada ahok itu mah..pake niat segala,-1
"@RizalGhifari5 @kadrunsungsang @__AnakKolong Kata2 kasar yg di ucapkan ahok hanya untuk maling duit negara, klu kam… https://t.co/oZdxivxsMh",-1
@edhi_shi @AgastyArcanA @keepithink_crab @Dennysiregar7 @MardaniAliSera @ganjarpranowo @ChusnulCh__ Diantara yg lai… https://t.co/PHz3UJVkNx,-1
"@Dionbonjovi181 Aduh serem. Kampung saya termasuk rawan banjir. Jaman ahok sudah mulai jarang banjir, hujan terting… https://t.co/kH85hmJ2Qg",1
"Cerita Viani Limardi Terjun di Politik, Ngefans Jokowi dan Ahok Sejak Jadi Relawan - https://t.co/RU10VCPFFH https://t.co/JD5W9LpYsK #Cerita",-1
@ChusnulCh__ Wong dia kalo 100% jiplak Ahok bakal sukses pimpin Jakarta ko... Bkl disukai bahkan Oleh pendukung Aho… https://t.co/EgSALjWLVH,1
@FerdinandHaean3 Mungkinkah karma ahok sdh di rasakan oleh Wan-Got skrng,-1
"@detikcom Terima kasih pak Jokowi &amp; pak Ahok yg telah membangun tanggul, pembersihan sungai, dsb.  Terimakasih juga… https://t.co/zF0CjSs7dU",1
@AndoyoGatot @marlina_idha @PutraWadapi Yang jegal ahok kemarin komunis ya  ?,-1
@BossTemlen Pemilih AHY dan Anies adalah Pemilih asal bukan Ahok..Seiring berjalannya waktu Ahok sudah tidak seband… https://t.co/Mjh7B2F7eJ,-1
"@idtodayco @aditdemarco Kalau rugi tanya bu dirut, kalau untuk tanya ahok ..gitu ya? Sil1t",-1
"@ArditErwandha @Cristiano mega-hasyim
jokowi-ahok
anis-sandi
🥰🥰",-1
@danikediri1908 @pokoke_ngopi @mangomo_ @Dennysiregar7 @jokowi Program unggulan P Anies “naturalisasi sungai” omdo.… https://t.co/py0d6oAkwk,-1
Temen gue muka nya cina bgt tapi namanya Luber bukannya Ahok @Prambors #sunsettrip,-1
@ArditErwandha @Cristiano Jokowi Ahok,-1
"@Robert_Piliang Kalimat 
""Tak ada niat"" 
Itu terus terlontar dari Ahok juga saat itu toh?..
Lalu d ikuti para pengh… https://t.co/erWbDaJpud",-1
Dan itulah kontribusi anda bagi negeri. Sejak pilkada DKI dg politisasi ayat dan mayat maka tenun kebangsaan dituka… https://t.co/impCN1xtZn,-1
"@jantungpiisang Kebacanya ahok🙄
Dosa apa ....yaa ahok koq sampai kayak gini",-1
"buat kami cukup sudah Ahok yang kalian fitnah.. Jika kalian ""mengganggu"" pak Jokowi, Kami akan fight, ingat : ini P… https://t.co/2fqPNHSpuP",-1
"@aniesbaswedan @Viktorlaiskodat @DharmaJaya68 @DKIJakarta Kok diujung masa jabatan pak! Jd 4,5 th ini impor trus ya… https://t.co/jn1iCafrqV",-1
@detikcom trimakasih pak gubernur ahok,1
@kompascom Ahok lah yg paling tepat,1
@Dayat92156395 @Chengho_maulana @AldoBabeh @TedHilbert Alaaaaa...demo buat ahok..dan berlanjut dengan judul ganti p… https://t.co/fEfHQlPmxE,-1
@dehadaud Kalijodo udah ditutup Ahok ...😁😆,-1
"@opahlatumahina @randhilicious @aniesbaswedan @DKIJakarta Artinya dimasa ahok gak jalan, semudah itu memahaminya",-1
"@pengarang_sajak Transparansi Ahok diprotes, Ahok terang terangan meminta, ditentang sana sini. Gantian gabener, se… https://t.co/WK4GLJ72lc",-1
"[Berita] Berita Terkini ~ AHOK BIKIN SBY MARAH, TAK sangat banyak yg TAU TERNYATA INI PENYEBABNYA ! – Video Terbaru… https://t.co/zeDySR2rUw",-1
gue baru ngeh ternyata dosen gue org org hebat:)) pa mustolih yg sampe kisahnya dari pers jadi advokat diangkat pas… https://t.co/oIEMP25ZOm,1
"@mahasiswigenz itu perjanjian jadul. Bu Mega mgk mau bersikap ksatria utk menepatinya, tp spt yg org bilang, politi… https://t.co/oN8OOerOV0",-1
